district,code1,code2,description,lon,lat,other
泰顺,22751,27311,乡镇,119.781901,27.475801,290
鹿城,26613,27314,低层居民区,120.617097,28.01255,300
瑞安,22652,27188,工业园区,120.45046,27.75679,140
泰顺,22488,27192,村庄,120.056891,27.379101,0
泰顺,22748,27193,乡镇,119.857417,27.706478,70
鹿城,22647,28957,城区道路,120.608733,28.024487,120
龙湾,26490,29042,城区道路,120.76145,27.97169,35
苍南,22663,26822,村庄,120.46222,27.51167,360
苍南,22668,26875,低层居民区,120.52553,27.57608,185
苍南,22671,26727,乡镇,120.553539,27.570265,195
苍南,26737,26824,低层居民区,120.38961,27.50881,150
苍南,26809,26728,乡镇,120.404397,27.51391,360
苍南,26615,26731,低层居民区,120.537177,27.577797,0
苍南,26809,26661,低层居民区,120.40486,27.51297,215
苍南,22398,26662,高速公路,120.292677,27.456534,0
苍南,22398,26666,高速公路,120.29268,27.45653,105
苍南,26737,26671,低层居民区,120.402001,27.505301,0
瓯海,26806,28236,城区道路,120.68203,27.959801,160
鹿城,22523,28237,低层居民区,120.65561,28.02136,190
瓯海,26802,28136,乡镇,120.57364,27.956701,195
文成,22750,28243,村庄,120.022301,27.82654,120
龙湾,26800,28245,低层居民区,120.81918,27.90633,210
乐清,22649,27916,村庄,120.89552,27.99981,240
鹿城,22523,27917,低层居民区,120.63455,28.019501,240
瑞安,26736,27918,医院,120.621401,27.782801,195
泰顺,22748,27689,村庄,119.72776,27.732979,40
鹿城,26489,27690,高校,120.663889,27.992998,
瑞安,22652,27788,工业园区,120.45775,27.76263,180
乐清,22742,27596,写字楼,120.85268,28.03816,170
瑞安,26482,27598,低层居民区,120.48801,27.84014,215
泰顺,22488,27603,村庄,119.995286,27.517518,260
乐清,22742,27606,写字楼,120.85268,28.03816,170
乐清,22649,27696,工业园区,120.879897,28.031443,200
泰顺,22751,27473,低层居民区,119.712538,27.555273,240
泰顺,22751,27475,低层居民区,119.712538,27.555273,240
泰顺,22751,27481,企事业单位,119.716614,27.557073,70
瓯海,26810,27315,村庄,120.62666,27.95745,200
鹿城,22523,27484,城区道路,120.648575,28.020019,120
泰顺,22751,27485,企事业单位,119.716614,27.557073,280
泰顺,22751,27322,低层居民区,119.72094,27.54655,0
泰顺,22751,27323,村庄,119.80988,27.66632,320
泰顺,22751,27325,低层居民区,119.72094,27.54663,120
鹿城,22745,29044,高层居民区,120.666286,27.98847,110
瓯海,26740,29101,村庄,120.49495,28.04905,170
苍南,22393,26876,低层居民区,120.373232,27.491975,175
苍南,26614,26957,低层居民区,120.54784,27.587101,160
苍南,22398,26961,高速公路,120.259001,27.443901,200
苍南,26737,26825,城中村,120.40829,27.50793,160
苍南,22393,26877,郊区道路,120.35233,27.47508,190
苍南,26737,26826,低层居民区,120.38961,27.50881,20
苍南,22747,26831,乡镇,120.40027,27.34569,360
苍南,26809,26665,低层居民区,120.40486,27.51297,215
苍南,22398,26733,村庄,120.30117,27.46723,220
苍南,26737,26737,村庄,120.41229,27.50015,260
苍南,26749,26741,企事业单位,120.62355,27.49164,180
文成,22750,28241,乡镇,119.99921,27.64895,100
瓯海,22656,28306,乡镇,120.71773,27.97603,265
瓯海,26751,28246,高校,120.687804,27.923249,90
文成,22512,28311,乡镇,120.086651,27.832538,200
文成,22512,28314,低层居民区,120.08728,27.783779,230
瓯海,22494,28036,工业园区,120.59516,27.95804,250
文成,22750,28041,乡镇,119.98782,27.76166,90
文成,22512,28042,国道省道,120.068161,27.80404,90
鹿城,26487,27927,商业中心,120.67942,28.00026,190
文成,22512,28043,乡镇,120.14508,27.86588,330
龙湾,26616,27794,城区道路,120.77876,27.94397,160
乐清,26491,27936,国道省道,121.050926,28.226706,240
泰顺,22748,27692,村庄,119.801791,27.695051,330
龙湾,26611,27694,工业园区,120.80129,27.86448,210
鹿城,22665,27697,城区道路,120.599644,28.024644,230
乐清,22396,27806,村庄,120.84297,28.105601,270
瑞安,26482,27608,中小学,120.484417,27.845001,175
泰顺,22488,27611,乡镇,120.03482,27.38456,265
泰顺,22751,27613,村庄,119.696932,27.527401,320
泰顺,22488,27615,乡镇,120.03482,27.38456,45
瑞安,26743,27618,低层居民区,120.615904,27.761138,205
泰顺,22751,27623,城中村,119.71613,27.55987,250
瑞安,26808,27488,高层居民区,120.648156,27.774496,245
泰顺,22751,27491,郊区道路,119.765346,27.641211,360
泰顺,22488,27492,村庄,120.17602,27.44548,60
瓯海,26810,29102,乡镇,120.64535,27.95227,215
瓯海,22657,29103,高层居民区,120.608901,27.989558,
苍南,22671,26962,村庄,120.55734,27.53091,190
泰顺,22748,27065,乡镇,119.910248,27.559262,280
泰顺,22751,27071,乡镇,119.782055,27.669901,180
苍南,26619,26878,低层居民区,120.414198,27.513654,80
苍南,22516,26881,村庄,120.502001,27.517901,190
苍南,26615,26882,低层居民区,120.53537,27.575401,0
苍南,26614,26883,低层居民区,120.544001,27.592701,235
苍南,26615,26735,低层居民区,120.537177,27.577797,215
苍南,26619,26832,工业园区,120.442792,27.542867,200
苍南,26614,26743,低层居民区,120.547001,27.582001,0
苍南,22747,26835,乡镇,120.40222,27.34481,190
鹿城,26609,28308,工业园区,120.58846,28.04104,140
苍南,26746,26672,低层居民区,120.57047,27.47443,350
瓯海,22384,28315,低层居民区,120.636601,27.99832,130
苍南,26737,26676,低层居民区,120.402001,27.505301,325
鹿城,26613,28137,低层居民区,120.613131,28.007067,105
文成,22512,28141,乡镇,120.116953,27.781401,30
瓯海,22657,28045,郊区道路,120.58452,27.98025,140
瓯海,26741,28146,工业园区,120.65547,27.97159,210
鹿城,26488,27937,城区道路,120.70749,28.000286,270
瓯海,22494,28046,工业园区,120.600124,27.955141,205
瑞安,26808,27798,低层居民区,120.657162,27.78116,290
瓯海,22658,27804,集贸市场,120.633096,27.985061,185
瑞安,26745,27808,郊区道路,120.552001,27.778101,210
泰顺,22488,27811,国道省道,120.215321,27.430421,350
龙湾,26616,27943,党政军机关,120.807919,27.936443,
瑞安,26622,27698,工业园区,120.68417,27.77662,190
泰顺,22488,27699,村庄,120.061348,27.526358,250
泰顺,22751,27701,村庄,119.72647,27.56778,210
龙湾,22524,27704,工业园区,120.78677,27.84249,160
乐清,22386,27706,党政军机关,121.150901,28.410201,100
泰顺,22751,27501,村庄,119.86818,27.36599,320
乐清,22395,27626,高速公路,120.800401,28.028701,200
泰顺,22748,27627,村庄,119.88686,27.43123,360
鹿城,22521,29161,企事业单位,120.692273,27.993605,0
龙湾,22394,29162,中小学,120.78795,27.87481,210
泰顺,22488,27072,国道省道,120.021784,27.452442,330
泰顺,22751,27213,村庄,119.688471,27.615791,335
鹿城,26488,27214,城区道路,120.698951,28.002851,20
苍南,26749,26964,村庄,120.59857,27.51935,230
苍南,26749,26966,村庄,120.59857,27.51935,230
泰顺,22488,27073,国道省道,120.053397,27.461333,180
苍南,22671,26967,工业园区,120.584028,27.568262,160
苍南,22671,26968,工业园区,120.584028,27.568262,160
苍南,22663,26834,村庄,120.456231,27.519771,150
苍南,26615,26885,低层居民区,120.53537,27.575401,195
苍南,26619,26836,工业园区,120.442792,27.542867,175
苍南,22668,26887,低层居民区,120.542001,27.514001,160
苍南,26746,26675,低层居民区,120.570442,27.474472,210
苍南,26746,26744,低层居民区,120.569001,27.489601,40
苍南,26749,26746,企事业单位,120.62355,27.49164,160
苍南,26484,26677,国道省道,120.464001,27.215301,80
苍南,22516,26757,村庄,120.545351,27.486451,280
鹿城,26613,28247,工业园区,120.61544,28.02347,220
鹿城,26487,28248,商业中心,120.680665,27.999526,0
鹿城,22665,28147,城中村,120.59212,28.00644,285
文成,22512,28151,乡镇,120.156947,27.702339,125
文成,22512,28251,低层居民区,120.059668,27.79004,100
鹿城,22665,28047,低层居民区,120.594266,28.015719,170
文成,22750,28051,乡镇,119.95688,27.91967,20
文成,22750,28054,村庄,119.88908,27.89495,0
瑞安,26481,27938,城区道路,120.63086,27.77003,245
泰顺,22751,27941,村庄,119.76708,27.48106,300
泰顺,22488,27942,风景区,120.082491,27.40125,205
瓯海,22494,27944,城区道路,120.61609,27.96887,250
乐清,22480,27946,城区道路,120.953686,28.112018,250
瓯海,22658,27814,城区道路,120.633096,27.985061,185
乐清,22386,27816,村庄,121.13983,28.45403,255
泰顺,22751,27949,村庄,119.78404,27.31151,260
瑞安,26750,27818,工业园区,120.63163,27.739901,275
泰顺,22748,27821,村庄,119.85047,27.54993,50
瑞安,22489,27628,城区道路,120.662001,27.782901,185
龙湾,22524,27714,城区道路,120.79137,27.85882,190
龙湾,26616,29222,工业园区,120.79581,27.92578,130
龙湾,22524,29224,工业园区,120.78062,27.82743,350
乐清,22670,27216,村庄,120.91931,28.03852,180
鹿城,22741,27364,商业中心,120.657413,28.009115,0
泰顺,22751,27075,乡镇,119.782055,27.669901,90
乐清,22662,27076,高速公路,120.942001,28.074901,110
泰顺,22748,27221,乡镇,119.855429,27.648237,60
瑞安,26481,27078,低层居民区,120.645501,27.77854,110
泰顺,22751,27081,村庄,119.834001,27.463901,115
泰顺,22748,27082,村庄,119.94464,27.527552,90
苍南,22668,26886,低层居民区,120.542001,27.514001,115
苍南,22747,26971,村庄,120.368001,27.363701,45
苍南,22398,26892,村庄,120.347633,27.517543,175
苍南,26809,26974,城区道路,120.40944,27.50994,230
苍南,26614,26753,低层居民区,120.549597,27.586525,0
苍南,22671,26841,低层居民区,120.559001,27.570301,230
苍南,26619,26762,党政军机关,120.41769,27.51645,120
苍南,22668,26844,村庄,120.49825,27.55601,120
瓯海,26806,28316,工业园区,120.64911,27.95241,85
鹿城,22665,28317,长途汽车站,120.59653,28.021498,180
文成,22512,28252,村庄,120.11621,27.855896,90
瓯海,22657,28256,高速公路,120.589215,27.997407,130
瓯海,26807,28156,工业园区,120.667871,27.948671,180
鹿城,22660,28157,国道省道,120.58443,28.101401,315
瓯海,26751,28055,城区道路,120.674452,27.933084,115
瓯海,22657,28056,村庄,120.58221,28.00066,140
鹿城,22665,28057,城区道路,120.59685,28.009806,250
瓯海,26751,28065,城区道路,120.674452,27.933084,120
泰顺,22751,27952,中小学,119.70555,27.54867,145
瓯海,22657,27954,郊区道路,120.57729,27.99335,140
瑞安,26621,27828,工业园区,120.695001,27.811601,240
乐清,22662,27956,高速公路,120.97805,28.09105,260
乐清,22386,27716,党政军机关,121.150901,28.410201,100
瓯海,22658,27834,高校,120.62903,27.99014,260
龙湾,22524,29282,城区道路,120.76215,27.82918,0
鹿城,22665,29284,工业园区,120.583786,28.02096,150
鹿城,22523,27367,城区道路,120.631375,28.020022,310
瑞安,22483,27528,乡镇,120.28093,27.76717,130
瓯海,26751,27222,村庄,120.63091,27.89857,90
鹿城,26493,27224,低层居民区,120.680662,27.989232,150
乐清,22644,27226,城区道路,120.95954,28.11921,70
瑞安,26748,27228,村庄,120.50289,27.763801,125
泰顺,22748,27231,村庄,119.75833,27.69853,310
苍南,22663,26972,村庄,120.426309,27.512458,250
泰顺,22488,27083,国道省道,119.96465,27.39908,10
泰顺,22481,27091,郊区道路,119.996001,27.389101,200
苍南,26809,26976,城区道路,120.40944,27.50994,230
泰顺,22751,27111,国道省道,119.73774,27.54328,210
苍南,22668,26842,工业园区,120.52479,27.55737,0
苍南,26614,26893,低层居民区,120.551044,27.585472,340
苍南,22671,26845,低层居民区,120.559001,27.570301,230
苍南,22398,26902,村庄,120.37042,27.55127,100
苍南,26749,26678,工业园区,120.60823,27.51764,260
苍南,26746,26681,乡镇,120.56984,27.482101,230
鹿城,22647,28337,城区道路,120.60101,28.02108,330
文成,22750,28341,村庄,120.070826,27.589253,330
鹿城,22660,28257,工业园区,120.58698,28.07118,190
鹿城,26493,28258,低层居民区,120.67434,27.994295,250
鹿城,26620,28158,城区道路,120.68689,28.02203,120
文成,22750,28162,村庄,119.938001,27.775201,20
瓯海,22656,28165,低层居民区,120.71018,27.97374,270
瓯海,26740,28166,工业园区,120.49121,28.041901,165
鹿城,22490,28167,低层居民区,120.571056,28.039234,130
瓯海,26807,28066,工业园区,120.65688,27.95095,120
文成,22512,28071,乡镇,120.084142,27.696319,200
文成,22750,28072,乡镇,120.070531,27.68266,160
瓯海,22494,27964,郊区道路,120.61609,27.96887,250
文成,22750,28074,乡镇,119.92865,27.84324,360
乐清,26744,27836,村庄,121.03703,28.19362,190
泰顺,22751,27965,低层居民区,119.71327,27.56196,335
鹿城,22660,29357,村庄,120.57527,28.06499,170
龙湾,26490,29358,城区道路,120.884601,27.974973,160
泰顺,22751,27532,村庄,119.76308,27.38299,35
龙湾,26616,27644,村庄,120.799081,27.952771,220
乐清,26492,27646,郊区道路,121.14339,28.35248,230
鹿城,22647,27374,低层居民区,120.60552,28.01246,260
瓯海,26806,27375,工业园区,120.66596,27.95634,120
瑞安,26622,27378,城区道路,120.676101,27.78501,205
泰顺,22748,27379,村庄,119.969551,27.554141,180
泰顺,22751,27381,村庄,119.887532,27.333552,0
泰顺,22488,27103,国道省道,120.20004,27.434501,235
泰顺,22748,27232,长途汽车站,119.901766,27.428131,200
鹿城,22643,27234,低层居民区,120.643168,27.992196,100
瑞安,26622,27118,村庄,120.68314,27.770201,240
乐清,22662,27236,工业园区,120.98755,28.06673,160
泰顺,22748,27241,乡镇,119.92003,27.44947,265
苍南,26614,26895,低层居民区,120.551044,27.585472,300
苍南,22668,26977,低层居民区,120.52805,27.57083,130
苍南,22671,26903,集贸市场,120.56396,27.57452,200
苍南,26619,26904,村庄,120.41993,27.54104,265
苍南,22671,26763,低层居民区,120.565056,27.574118,70
苍南,22671,26765,低层居民区,120.565056,27.574118,90
苍南,26746,26685,乡镇,120.56984,27.482101,230
苍南,26615,26686,低层居民区,120.531001,27.584801,160
苍南,26619,26766,党政军机关,120.41769,27.51645,120
苍南,26746,26611,乡镇,120.576001,27.485701,200
苍南,26746,26615,低层居民区,120.576001,27.485701,200
瓯海,22658,28266,普铁,120.62389,27.98226,240
鹿城,22490,28267,乡镇,120.56603,28.03924,110
文成,22512,28171,党政军机关,120.09394,27.78908,210
鹿城,26493,28268,低层居民区,120.67434,27.994295,240
瓯海,26810,28175,村庄,120.609101,27.94553,250
瓯海,26739,28176,工业园区,120.541901,27.99157,185
瓯海,22657,28076,工业园区,120.58597,27.993101,335
鹿城,22665,28177,城中村,120.58353,28.01428,230
乐清,22670,27966,村庄,120.92714,28.032711,170
泰顺,22751,27967,企事业单位,119.71327,27.56202,335
瓯海,22646,29411,高校,120.705076,27.924279,220
龙湾,26610,29412,工业园区,120.85504,27.93576,360
龙湾,22390,27734,工业园区,120.74401,27.983301,220
瑞安,26745,27538,乡镇,120.55439,27.79288,240
泰顺,22751,27541,低层居民区,119.709183,27.566974,55
泰顺,22751,27545,低层居民区,119.70786,27.56721,130
鹿城,22654,27547,低层居民区,120.673347,28.022802,250
瑞安,26808,27548,低层居民区,120.67468,27.77537,140
泰顺,22751,27551,乡镇,119.884401,27.39671,360
泰顺,22488,27391,郊区道路,120.062688,27.415238,230
瓯海,22657,27395,郊区道路,120.57531,27.99767,210
泰顺,22751,27403,村庄,119.840911,27.531231,280
鹿城,22643,27244,工业园区,120.664889,27.991344,0
泰顺,22748,27245,乡镇,119.92003,27.44947,265
苍南,22668,26978,低层居民区,120.52805,27.57083,130
泰顺,22751,27121,乡镇,119.807347,27.321948,140
苍南,26484,26981,国道省道,120.479001,27.206301,300
苍南,26809,26984,城区道路,120.40864,27.50947,210
苍南,26614,26846,低层居民区,120.545101,27.579591,130
苍南,26614,26847,低层居民区,120.545101,27.579591,10
苍南,26614,26773,低层居民区,120.54835,27.589701,150
苍南,26615,26851,低层居民区,120.521001,27.583101,195
苍南,22393,26617,郊区道路,120.37946,27.44096,150
苍南,26615,26687,低层居民区,120.531001,27.584801,60
苍南,26614,26621,低层居民区,120.546872,27.586318,325
苍南,22671,26622,乡镇,120.54737,27.57349,170
瓯海,26613,28276,城区道路,120.62341,27.99261,0
苍南,26614,26625,低层居民区,120.54736,27.58526,360
鹿城,26489,28277,高校,120.696659,28.006318,210
鹿城,22523,28278,城区道路,120.636389,28.023333,200
鹿城,26485,28178,高校,120.676701,28.012601,120
文成,22750,28181,乡镇,120.04077,27.923861,50
鹿城,26623,28077,工业园区,120.57033,28.04448,130
文成,22512,28081,村庄,120.151175,27.758058,275
瓯海,22737,28086,党政军机关,120.56926,27.96096,160
瓯海,26751,28185,乡镇,120.634999,27.896388,225
瑞安,26495,27848,低层居民区,120.676201,27.85116,140
泰顺,22748,27851,风景区,119.655807,27.715301,300
乐清,22742,27736,村庄,120.87194,28.064799,160
瓯海,22738,27852,村庄,120.67287,27.88797,170
泰顺,22488,27861,村庄,120.008491,27.53239,120
瑞安,26736,27648,城区道路,120.626001,27.783321,200
泰顺,22751,27649,村庄,119.924452,27.327344,50
泰顺,22751,27653,村庄,119.79382,27.54407,180
龙湾,26617,27654,村庄,120.74814,27.92026,310
乐清,22742,27656,村庄,120.867915,28.083957,235
泰顺,22751,27552,企事业单位,119.705501,27.554914,235
鹿城,22643,27554,城区道路,120.64931,27.99279,200
泰顺,22751,27555,企事业单位,119.705501,27.554914,235
鹿城,26485,27404,医院,120.690901,28.010383,250
乐清,26491,27406,城区道路,121.03149,28.22332,220
瑞安,22492,27128,村庄,120.69123,27.75944,220
